VIN, IOUT, IIN, VOUT, AV
-4.1, 0, -2.5352E-05, 4.4443, 1.6725000000000085
-4.08, 0, -2.4956E-05, 4.4787000000000008, 1.5400000000000409
-4.0600000000000005, 0, -2.4534E-05, 4.5059000000000005, 1.4824999999999853
-4.04, 0, -2.4136E-05, 4.538, 1.6999999999999889
-4.0200000000000005, 0, -2.3736E-05, 4.5739, 1.645000000000006
-4, 0, -2.3344000000000002E-05, 4.6038000000000006, 1.4949999999999897
-8, 0, -0.00017408000000000001, -3.2803000000000004, 1.6350000000000435
-7.98, 0, -0.00017332, -3.2476000000000003, 1.6250000000000082
-7.96, 0, -0.00017252, -3.2153, 1.6900000000000011
-7.94, 0, -0.00017164, -3.18, 1.6874999999999958
-7.92, 0, -0.00017082000000000002, -3.1478, 1.6850000000000016
-7.9, 0, -0.00017002, -3.1126, 1.6874999999999958
-7.88, 0, -0.00016916, -3.0803000000000003, 1.5924999999999954
-7.86, 0, -0.00016832000000000002, -3.0489, 1.6399999999999955
-7.84, 0, -0.0001675, -3.0147000000000004, 1.7475000000000003
-7.82, 0, -0.0001667, -2.979, 1.8075000000000048
-7.8, 0, -0.00016590000000000002, -2.9424, 1.7499999999999945
-7.78, 0, -0.00016506000000000002, -2.9090000000000003, 1.6824999999999963
-7.76, 0, -0.00016424, -2.8751, 1.6974999999999947
-7.74, 0, -0.00016340000000000001, -2.8411000000000004, 1.7399999999999956
-7.72, 0, -0.00016258, -2.8055000000000003, 1.7425000000000008
-7.7, 0, -0.00016168, -2.7714000000000003, 1.7049999999999994
-7.68, 0, -0.00016082000000000002, -2.7373000000000003, 1.7574999999999992
-7.66, 0, -0.00015998000000000002, -2.7011000000000003, 1.7850000000000412
-7.6400000000000006, 0, -0.00015914, -2.6659, 1.7700000000000034
-7.62, 0, -0.00015828, -2.6303, 1.6824999999999963
-7.6000000000000005, 0, -0.0001574, -2.5986000000000002, 1.7199999999999978
-7.58, 0, -0.00015654000000000002, -2.5615, 1.744999999999995
-7.5600000000000005, 0, -0.00015566, -2.5288000000000004, 1.712499999999993
-7.54, 0, -0.00015480000000000002, -2.4930000000000003, 1.8500000000000056
-7.5200000000000005, 0, -0.00015394, -2.4548, 1.7400000000000067
-7.5, 0, -0.00015304, -2.4234, 1.7174999999999925
-7.48, 0, -0.00015216, -2.3861000000000003, 1.9174999999999924
-7.46, 0, -0.00015134, -2.3467000000000002, 1.8550000000000051
-7.44, 0, -0.00015046000000000002, -2.3119, 1.7874999999999959
-7.42, 0, -0.0001496, -2.2752000000000003, 1.9024999999999941
-7.4, 0, -0.00014868000000000002, -2.2358000000000002, 1.8500000000000056
-7.38, 0, -0.00014778, -2.2012, 1.7974999999999948
-7.36, 0, -0.00014688, -2.1639000000000004, 1.8749999999999918
-7.34, 0, -0.000146, -2.1262000000000003, 1.8225000000000031
-7.32, 0, -0.00014514, -2.091, 1.8500000000000056
-7.3, 0, -0.00014426, -2.0522, 1.9
-7.28, 0, -0.00014334000000000002, -2.015, 1.8300000000000023
-7.26, 0, -0.00014244, -1.9789999999999999, 1.8760000000000037
-7.24, 0, -0.00014154, -1.93996, 1.9239999999999962
-7.22, 0, -0.00014068000000000002, -1.90204, 1.8359999999999972
-7.2, 0, -0.00013976, -1.86652, 1.8319999999999987
-7.18, 0, -0.00013886, -1.82876, 1.9299999999999966
-7.16, 0, -0.00013796000000000001, -1.78932, 1.9200000000000403
-7.1400000000000006, 0, -0.00013706000000000002, -1.75196, 1.9049999999999994
-7.12, 0, -0.00013612000000000002, -1.71312, 1.947999999999998
-7.1000000000000005, 0, -0.00013522, -1.67404, 1.9659999999999993
-7.08, 0, -0.00013432, -1.63448, 1.9130000000000018
-7.0600000000000005, 0, -0.00013344, -1.5975199999999998, 1.9259999999999982
-7.04, 0, -0.00013248, -1.55744, 1.9329999999999941
-7.0200000000000005, 0, -0.00013156000000000002, -1.5202, 1.9060000000000004
-7, 0, -0.00013066, -1.4811999999999999, 1.9429999999999985
-6.98, 0, -0.00012976, -1.44248, 1.9029999999999974
-6.96, 0, -0.00012882, -1.4050799999999999, 1.9049999999999994
-6.94, 0, -0.00012790000000000002, -1.36628, 2.0189999999999966
-6.92, 0, -0.00012698, -1.32432, 2.0699999999999976
-6.9, 0, -0.00012606, -1.28348, 1.947999999999998
-6.88, 0, -0.00012514, -1.2464, 2.0120000000000009
-6.86, 0, -0.00012422, -1.2029999999999999, 1.9849999999999961
-6.84, 0, -0.00012326, -1.167, 1.9089999999999978
-6.82, 0, -0.00012236000000000001, -1.1266399999999999, 2.0630000000000019
-6.8, 0, -0.00012142000000000001, -1.0844799999999999, 2.0409999999999964
-6.78, 0, -0.00012054000000000001, -1.045, 1.9369999999999981
-6.76, 0, -0.00011960000000000001, -1.007, 1.9519999999999964
-6.74, 0, -0.00011866, -0.96692, 1.982999999999997
-6.72, 0, -0.00011776000000000001, -0.92768, 2.0069999999999988
-6.7, 0, -0.00011686, -0.88664, 2.0439999999999969
-6.68, 0, -0.00011594, -0.84592, 2.061
-6.66, 0, -0.00011504000000000001, -0.80419999999999991, 2.0990000000000455
-6.6400000000000006, 0, -0.00011410000000000001, -0.76196, 2.010999999999997
-6.62, 0, -0.00011318000000000001, -0.72376, 2.0019999999999993
-6.6000000000000005, 0, -0.00011224000000000001, -0.68187999999999993, 2.0359999999999969
-6.58, 0, -0.00011130000000000001, -0.64232, 2.0179999999999958
-6.5600000000000005, 0, -0.00011042, -0.60116, 2.064
-6.54, 0, -0.00010952000000000001, -0.55975999999999992, 2.0429999999999984
-6.5200000000000005, 0, -0.00010860000000000001, -0.51944, 2.0199999999999965
-6.5, 0, -0.00010766000000000001, -0.47896, 2.0109999999999983
-6.48, 0, -0.00010676, -0.439, 1.9539999999999984
-6.46, 0, -0.00010586, -0.4008, 1.9689999999999981
-6.44, 0, -0.00010496000000000001, -0.36024, 2.0389999999999988
-6.42, 0, -0.00010406, -0.31923999999999997, 2.0589999999999993
-6.4, 0, -0.00010316000000000001, -0.27787999999999996, 2.0579999999999976
-6.38, 0, -0.00010226, -0.23692, 2.0509999999999975
-6.36, 0, -0.00010134, -0.19584, 2.0049999999999981
-6.34, 0, -0.00010046000000000001, -0.15672, 1.947999999999998
-6.32, 0, -9.9608E-05, -0.11792, 2.0369999999999981
-6.3, 0, -9.8672E-05, -0.07524, 2.1239999999999983
-6.28, 0, -9.7794E-05, -0.032959999999999996, 2.0169999999999981
-6.26, 0, -9.6906E-05, 0.0054399999999999995, 2.021999999999998
-6.24, 0, -9.6018E-05, 0.04792, 2.1209999999999982
-6.22, 0, -9.5150000000000009E-05, 0.09028, 2.0609999999999986
-6.2, 0, -9.4268E-05, 0.13036, 2.0719999999999978
-6.18, 0, -9.3408E-05, 0.17315999999999998, 2.0599999999999974
-6.16, 0, -9.2524E-05, 0.21275999999999998, 2.0250000000000434
-6.1400000000000006, 0, -9.1662E-05, 0.25416, 2.0699999999999985
-6.12, 0, -9.08E-05, 0.29556, 2.0119999999999982
-6.1000000000000005, 0, -8.9932E-05, 0.33464, 1.9909999999999979
-6.08, 0, -8.9036E-05, 0.3752, 2.0139999999999971
-6.0600000000000005, 0, -8.8172000000000009E-05, 0.41519999999999996, 1.9809999999999977
-6.04, 0, -8.7328E-05, 0.45443999999999996, 2.069999999999999
-6.0200000000000005, 0, -8.6482E-05, 0.498, 2.1019999999999994
-6, 0, -8.5634E-05, 0.53852, 2.0289999999999986
-5.98, 0, -8.4798E-05, 0.57916, 1.9759999999999982
-5.96, 0, -8.3952E-05, 0.61756, 1.9669999999999976
-5.94, 0, -8.3116000000000009E-05, 0.65784, 2.0069999999999988
-5.92, 0, -8.2292E-05, 0.69784, 2.0119999999999982
-5.9, 0, -8.1464E-05, 0.73832, 2.0289999999999955
-5.88, 0, -8.0634E-05, 0.77899999999999991, 2.0779999999999976
-5.86, 0, -7.9784000000000007E-05, 0.82144, 1.9829999999999997
-5.84, 0, -7.8972E-05, 0.85832, 1.9709999999999988
-5.82, 0, -7.816E-05, 0.90028, 2.0359999999999969
-5.8, 0, -7.7346E-05, 0.93975999999999993, 1.9759999999999982
-5.78, 0, -7.6552000000000008E-05, 0.97932, 1.9900000000000011
-5.76, 0, -7.575E-05, 1.01936, 1.9339999999999951
-5.74, 0, -7.495E-05, 1.0566799999999998, 1.9859999999999971
-5.72, 0, -7.4166000000000008E-05, 1.0988, 2.0140000000000029
-5.7, 0, -7.3372E-05, 1.13724, 1.9359999999999971
-5.68, 0, -7.2596000000000008E-05, 1.17624, 1.9869999999999981
-5.66, 0, -7.1822E-05, 1.21672, 2.0229999999999952
-5.64, 0, -7.1016E-05, 1.2571599999999998, 2.0359999999999969
-5.62, 0, -7.0242E-05, 1.29816, 2.0530000000000488
-5.6000000000000005, 0, -6.947E-05, 1.33928, 1.9349999999999961
-5.58, 0, -6.8712E-05, 1.37556, 1.8359999999999972
-5.5600000000000005, 0, -6.7954000000000007E-05, 1.41272, 1.8649999999999984
-5.54, 0, -6.7208E-05, 1.45016, 1.9279999999999946
-5.5200000000000005, 0, -6.6464E-05, 1.4898399999999998, 2.0429999999999984
-5.5, 0, -6.5732E-05, 1.53188, 2.0379999999999989
-5.48, 0, -6.4976E-05, 1.5713599999999999, 1.8099999999999989
-5.46, 0, -6.425E-05, 1.60428, 1.9190000000000023
-5.44, 0, -6.3504000000000007E-05, 1.64812, 2.0089999999999977
-5.42, 0, -6.2782E-05, 1.68464, 1.9279999999999946
-5.4, 0, -6.2034E-05, 1.7252399999999999, 1.9609999999999999
-5.38, 0, -6.1314E-05, 1.76308, 1.8809999999999976
-5.36, 0, -6.0608E-05, 1.8004799999999999, 1.9049999999999994
-5.34, 0, -5.99E-05, 1.83928, 1.9879999999999991
-5.32, 0, -5.9204000000000004E-05, 1.88, 1.9219999999999942
-5.3, 0, -5.8506000000000005E-05, 1.9161599999999999, 1.861
-5.28, 0, -5.7814E-05, 1.95444, 1.9369999999999981
-5.26, 0, -5.7128E-05, 1.9936399999999999, 1.9410000000000021
-5.24, 0, -5.6452E-05, 2.03208, 1.9869999999999981
-5.22, 0, -5.5778E-05, 2.07312, 1.9309999999999921
-5.2, 0, -5.5104E-05, 2.10932, 1.8560000000000005
-5.18, 0, -5.4404E-05, 2.14736, 1.9149999999999983
-5.16, 0, -5.3732E-05, 2.18592, 1.8835000000000028
-5.14, 0, -5.3078E-05, 2.2227, 1.8120000000000009
-5.12, 0, -5.2426E-05, 2.2584, 1.9450000000000383
-5.1000000000000005, 0, -5.1772000000000005E-05, 2.3005, 1.9925000000000064
-5.08, 0, -5.1128E-05, 2.3381000000000003, 1.8550000000000051
-5.0600000000000005, 0, -5.049E-05, 2.3747000000000003, 1.8
-5.04, 0, -4.9858E-05, 2.4101000000000004, 1.7325000000000019
-5.0200000000000005, 0, -4.9228000000000004E-05, 2.4440000000000004, 1.8124999999999931
-5, 0, -4.86E-05, 2.4826, 1.957499999999988
-4.98, 0, -4.7984E-05, 2.5223, 1.8874999999999957
-4.96, 0, -4.7338E-05, 2.5581, 1.8524999999999998
-4.94, 0, -4.674E-05, 2.5964, 1.9350000000000072
-4.92, 0, -4.6132000000000005E-05, 2.6355000000000004, 1.8199999999999978
-4.9, 0, -4.5524E-05, 2.6692, 1.6649999999999927
-4.88, 0, -4.4934E-05, 2.7021, 1.7725000000000086
-4.86, 0, -4.4342E-05, 2.7401000000000004, 1.9075000000000046
-4.84, 0, -4.3758000000000004E-05, 2.7784000000000004, 1.8274999999999915
-4.82, 0, -4.3168000000000004E-05, 2.8132, 1.7524999999999886
-4.8, 0, -4.2596000000000003E-05, 2.8485, 1.7850000000000017
-4.78, 0, -4.2018E-05, 2.8846000000000003, 1.7624999999999986
-4.76, 0, -4.146E-05, 2.919, 1.8375000000000015
-4.74, 0, -4.0878000000000004E-05, 2.9581000000000004, 1.8925000000000063
-4.72, 0, -4.0318E-05, 2.9947000000000004, 1.7649999999999928
-4.7, 0, -3.9776E-05, 3.0287, 1.8099999999999989
-4.68, 0, -3.9232E-05, 3.0671000000000004, 1.8550000000000051
-4.66, 0, -3.8696000000000004E-05, 3.1029000000000004, 1.6425000000000007
-4.64, 0, -3.8152E-05, 3.1328000000000005, 1.8624999999999987
-4.62, 0, -3.762E-05, 3.1774000000000004, 1.98750000000004
-4.6000000000000005, 0, -3.7094E-05, 3.2123000000000004, 1.6124999999999932
-4.58, 0, -3.6582E-05, 3.2419000000000002, 1.6699999999999922
-4.5600000000000005, 0, -3.6056E-05, 3.2791, 1.6275000000000024
-4.54, 0, -3.5538000000000004E-05, 3.3070000000000004, 1.8149999999999984
-4.5200000000000005, 0, -3.5008E-05, 3.3517, 1.912499999999993
-4.5, 0, -3.451E-05, 3.3835, 1.6825000000000074
-4.48, 0, -3.4002000000000004E-05, 3.4190000000000005, 1.8574999999999993
-4.46, 0, -3.3512E-05, 3.4578, 1.6924999999999952
-4.44, 0, -3.302E-05, 3.4867000000000004, 1.6225000000000032
-4.42, 0, -3.2542E-05, 3.5227000000000004, 1.8749999999999918
-4.4, 0, -3.2058000000000004E-05, 3.5617, 1.7149999999999983
-4.38, 0, -3.158E-05, 3.5913000000000004, 1.6825000000000074
-4.36, 0, -3.1112E-05, 3.6290000000000004, 1.879999999999991
-4.34, 0, -3.0636E-05, 3.6665, 1.7549999999999939
-4.32, 0, -3.0178E-05, 3.6992000000000003, 1.5150000000000095
-4.3, 0, -2.9706E-05, 3.7271000000000005, 1.7524999999999997
-4.28, 0, -2.9262000000000002E-05, 3.7693000000000003, 1.9174999999999924
-4.26, 0, -2.8814000000000002E-05, 3.8038000000000003, 1.5724999999999976
-4.24, 0, -2.837E-05, 3.8322000000000003, 1.5249999999999973
-4.22, 0, -2.7932E-05, 3.8648000000000002, 1.8425000000000009
-4.2, 0, -2.7492E-05, 3.9059000000000004, 1.6850000000000016
-4.18, 0, -2.707E-05, 3.9322000000000004, 1.544999999999995
-4.16, 0, -2.6648E-05, 3.9677000000000002, 1.6425000000000007
-4.14, 0, -2.6222E-05, 3.9979000000000005, 1.5900000000000123
-4.12, 0, -2.5802E-05, 4.0313000000000008, 1.5349999999999962
-4.1, 0, -2.5390000000000003E-05, 4.0593, 1.7374999999999903
-4.08, 0, -2.4982000000000002E-05, 4.1008000000000004, 1.8750000000000444
-4.0600000000000005, 0, -2.4564E-05, 4.1343000000000005, 1.8249999999999862
-4.04, 0, -2.4164E-05, 4.1738, 1.722500000000003
-4.0200000000000005, 0, -2.3772000000000002E-05, 4.2032000000000007, 1.532500000000002
-4, 0, -2.3382E-05, 4.2351, 1.5949999999999318
-8, 0, -0.00016600000000000002, -3.7648, 1.4600000000000257
-7.98, 0, -0.00016526, -3.7356000000000003, 1.467499999999998
-7.96, 0, -0.00016450000000000001, -3.7061, 1.5349999999999962
-7.94, 0, -0.00016374, -3.6742000000000004, 1.5475000000000003
-7.92, 0, -0.00016298000000000002, -3.6442, 1.5275000000000025
-7.9, 0, -0.00016228, -3.6131, 1.5599999999999934
-7.88, 0, -0.00016154, -3.5818000000000003, 1.5499999999999945
-7.86, 0, -0.00016078000000000002, -3.5511000000000004, 1.5199999999999978
-7.84, 0, -0.00016002, -3.5210000000000004, 1.5375000000000014
-7.82, 0, -0.00015930000000000002, -3.4896000000000003, 1.5425000000000009
-7.8, 0, -0.00015854, -3.4593000000000003, 1.5049999999999995
-7.78, 0, -0.00015778, -3.4294000000000002, 1.5549999999999939
-7.76, 0, -0.00015702, -3.3971000000000005, 1.5549999999999939
-7.74, 0, -0.00015628000000000002, -3.3672000000000004, 1.5149999999999984
-7.72, 0, -0.0001555, -3.3365000000000005, 1.5500000000000056
-7.7, 0, -0.00015470000000000002, -3.3052, 1.5725000000000087
-7.68, 0, -0.00015392000000000002, -3.2736, 1.6124999999999932
-7.66, 0, -0.00015316, -3.2407000000000004, 1.6525000000000254
-7.6400000000000006, 0, -0.00015242, -3.2075000000000005, 1.6225000000000032
-7.62, 0, -0.00015166000000000002, -3.1758, 1.5725000000000087
-7.6000000000000005, 0, -0.00015088000000000002, -3.1446, 1.6224999999999921
-7.58, 0, -0.00015008, -3.1109000000000004, 1.6299999999999966
-7.5600000000000005, 0, -0.00014932000000000001, -3.0794, 1.5800000000000023
-7.54, 0, -0.00014852000000000002, -3.0477000000000003, 1.5924999999999954
-7.5200000000000005, 0, -0.00014772, -3.0157000000000003, 1.5924999999999954
-7.5, 0, -0.00014696000000000002, -2.9840000000000004, 1.6275000000000024
-7.48, 0, -0.00014618, -2.9506, 1.6650000000000038
-7.46, 0, -0.00014536, -2.9174, 1.6475000000000002
-7.44, 0, -0.00014458, -2.8847, 1.6524999999999996
-7.42, 0, -0.0001438, -2.8513, 1.6949999999999894
-7.4, 0, -0.00014298000000000002, -2.8169000000000004, 1.6874999999999958
-7.38, 0, -0.00014218, -2.7838000000000003, 1.6375000000000013
-7.36, 0, -0.00014136000000000002, -2.7514000000000003, 1.6299999999999966
-7.34, 0, -0.00014054, -2.7186000000000003, 1.6600000000000044
-7.32, 0, -0.00013976, -2.685, 1.7125000000000041
-7.3, 0, -0.00013896, -2.6501, 1.7374999999999903
-7.28, 0, -0.00013816000000000002, -2.6155000000000004, 1.6774999999999969
-7.26, 0, -0.00013734, -2.583, 1.7149999999999983
-7.24, 0, -0.00013654000000000002, -2.5469000000000004, 1.744999999999995
-7.22, 0, -0.00013572, -2.5132000000000003, 1.6825000000000074
-7.2, 0, -0.0001349, -2.4796, 1.6800000000000022
-7.18, 0, -0.0001341, -2.446, 1.7174999999999925
-7.16, 0, -0.00013330000000000002, -2.4109000000000003, 1.7425000000000395
-7.1400000000000006, 0, -0.00013246000000000002, -2.3763, 1.7824999999999964
-7.12, 0, -0.00013164, -2.3396000000000003, 1.7799999999999911
-7.1000000000000005, 0, -0.00013082, -2.3051000000000004, 1.7475000000000003
-7.08, 0, -0.00013000000000000002, -2.2697000000000003, 1.7099999999999989
-7.0600000000000005, 0, -0.00012916000000000002, -2.2367000000000004, 1.7149999999999983
-7.04, 0, -0.00012832000000000002, -2.2011000000000003, 1.7850000000000017
-7.0200000000000005, 0, -0.0001275, -2.1653000000000002, 1.7975000000000059
-7, 0, -0.00012668, -2.1292, 1.7700000000000034
-6.98, 0, -0.00012584, -2.0945, 1.7974999999999948
-6.96, 0, -0.00012498, -2.0573, 1.822499999999992
-6.94, 0, -0.00012418000000000002, -2.0216000000000003, 1.7305000000000055
-6.92, 0, -0.00012332, -1.9880799999999999, 1.7740000000000074
-6.9, 0, -0.0001225, -1.95064, 1.8179999999999958
-6.88, 0, -0.00012166000000000001, -1.91536, 1.7790000000000013
-6.86, 0, -0.00012078, -1.8794799999999998, 1.8070000000000015
-6.84, 0, -0.00011996000000000001, -1.8430799999999998, 1.8199999999999978
-6.82, 0, -0.00011912000000000001, -1.8066799999999998, 1.8519999999999965
-6.8, 0, -0.00011826000000000001, -1.769, 1.8399999999999956
-6.78, 0, -0.00011742000000000001, -1.73308, 1.7789999999999957
-6.76, 0, -0.0001166, -1.69784, 1.7799999999999967
-6.74, 0, -0.00011572000000000001, -1.66188, 1.8400000000000012
-6.72, 0, -0.0001149, -1.62424, 1.889
-6.7, 0, -0.00011404000000000001, -1.58632, 1.8449999999999951
-6.68, 0, -0.00011322, -1.55044, 1.861
-6.66, 0, -0.00011238, -1.51188, 1.8570000000000426
-6.6400000000000006, 0, -0.00011152, -1.47616, 1.8339999999999952
-6.62, 0, -0.00011068, -1.43852, 1.8549999999999995
-6.6000000000000005, 0, -0.00010980000000000001, -1.4019599999999999, 1.9049999999999994
-6.58, 0, -0.00010894000000000001, -1.36232, 1.9199999999999977
-6.5600000000000005, 0, -0.00010808000000000001, -1.32516, 1.9230000000000007
-6.54, 0, -0.00010724000000000001, -1.2853999999999999, 1.8769999999999991
-6.5200000000000005, 0, -0.00010640000000000001, -1.2500799999999999, 1.858999999999998
-6.5, 0, -0.00010558, -1.21104, 1.9259999999999982
-6.48, 0, -0.00010470000000000001, -1.1730399999999999, 1.9079999999999968
-6.46, 0, -0.00010388, -1.13472, 1.8519999999999965
-6.44, 0, -0.00010304, -1.09896, 1.9019999999999964
-6.42, 0, -0.00010216000000000001, -1.05864, 1.989
-6.4, 0, -0.00010132000000000001, -1.0193999999999999, 1.9560000000000004
-6.38, 0, -0.0001005, -0.98039999999999994, 1.8769999999999965
-6.36, 0, -9.9706E-05, -0.94431999999999994, 1.8699999999999979
-6.34, 0, -9.8856E-05, -0.9056, 1.9289999999999985
-6.32, 0, -9.801E-05, -0.86715999999999993, 1.9919999999999976
-6.3, 0, -9.7142E-05, -0.82592, 1.946999999999997
-6.28, 0, -9.6304E-05, -0.78928, 1.8929999999999985
-6.26, 0, -9.547200000000001E-05, -0.7502, 1.9539999999999984
-6.24, 0, -9.4628E-05, -0.71112, 1.984999999999999
-6.22, 0, -9.3806E-05, -0.6708, 1.9509999999999983
-6.2, 0, -9.2978E-05, -0.63308, 1.9329999999999969
-6.18, 0, -9.2154E-05, -0.59348, 1.9929999999999986
-6.16, 0, -9.1324000000000009E-05, -0.55336, 1.9770000000000432
-6.1400000000000006, 0, -9.0502000000000009E-05, -0.5144, 1.9119999999999982
-6.12, 0, -8.9676E-05, -0.47687999999999997, 1.9279999999999975
-6.1000000000000005, 0, -8.886E-05, -0.43728, 1.997999999999998
-6.08, 0, -8.801E-05, -0.39696, 1.9359999999999986
-6.0600000000000005, 0, -8.72E-05, -0.35984, 1.9299999999999982
-6.04, 0, -8.6382E-05, -0.31976, 1.9529999999999987
-6.0200000000000005, 0, -8.5562E-05, -0.28171999999999997, 1.9319999999999979
-6, 0, -8.4762E-05, -0.24248, 1.920999999999998
-5.98, 0, -8.3948E-05, -0.20487999999999998, 1.9759999999999982
-5.96, 0, -8.3144E-05, -0.16344, 2.0439999999999978
-5.94, 0, -8.2350000000000009E-05, -0.12312, 1.9839999999999982
-5.92, 0, -8.1540000000000009E-05, -0.08408, 1.9399999999999984
-5.9, 0, -8.0744E-05, -0.04552, 1.9119999999999984
-5.88, 0, -7.9956E-05, -0.0076, 1.9569999999999981
-5.86, 0, -7.9134E-05, 0.03276, 1.9689999999999981
-5.84, 0, -7.8348E-05, 0.07116, 1.9439999999999982
-5.82, 0, -7.7554E-05, 0.11052, 1.9279999999999982
-5.8, 0, -7.6768000000000008E-05, 0.14828, 1.9929999999999981
-5.78, 0, -7.5990000000000009E-05, 0.19024, 1.999999999999998
-5.76, 0, -7.5222E-05, 0.22827999999999998, 1.9309999999999983
-5.74, 0, -7.4448E-05, 0.26748, 1.9249999999999987
-5.72, 0, -7.368E-05, 0.30528, 1.9439999999999982
-5.7, 0, -7.2918000000000009E-05, 0.34524, 1.9289999999999985
-5.68, 0, -7.2148E-05, 0.38244, 1.9029999999999974
-5.66, 0, -7.139E-05, 0.42135999999999996, 2.0519999999999978
-5.64, 0, -7.0604E-05, 0.46452, 1.998999999999999
-5.62, 0, -6.9852000000000008E-05, 0.50132, 1.8840000000000412
-5.6000000000000005, 0, -6.9106E-05, 0.53988, 1.9579999999999969
-5.58, 0, -6.836E-05, 0.57963999999999993, 1.9649999999999956
-5.5600000000000005, 0, -6.7618E-05, 0.61847999999999992, 1.9789999999999985
-5.54, 0, -6.687E-05, 0.65879999999999994, 1.9590000000000007
-5.5200000000000005, 0, -6.6138E-05, 0.69684, 1.923999999999999
-5.5, 0, -6.5412E-05, 0.73576, 1.9399999999999984
-5.48, 0, -6.469E-05, 0.77444, 1.8759999999999981
-5.46, 0, -6.3978E-05, 0.8108, 1.8989999999999963
-5.44, 0, -6.326E-05, 0.85039999999999993, 2.012999999999999
-5.42, 0, -6.2542E-05, 0.89132, 1.975
-5.4, 0, -6.1808E-05, 0.9294, 1.8939999999999968
-5.38, 0, -6.1114E-05, 0.96707999999999994, 1.944999999999995
-5.36, 0, -6.0408E-05, 1.0071999999999999, 1.9680000000000013
-5.34, 0, -5.9716E-05, 1.0458, 1.9060000000000004
-5.32, 0, -5.9012000000000004E-05, 1.08344, 1.9329999999999941
-5.3, 0, -5.8322E-05, 1.12312, 1.9060000000000004
-5.28, 0, -5.7644E-05, 1.15968, 1.8460000000000016
-5.26, 0, -5.6970000000000005E-05, 1.19696, 1.8929999999999985
-5.24, 0, -5.6288E-05, 1.2354, 1.9299999999999966
-5.22, 0, -5.5626E-05, 1.27416, 1.9569999999999959
-5.2, 0, -5.4964000000000004E-05, 1.31368, 1.9589999999999979
-5.18, 0, -5.4278000000000004E-05, 1.35252, 1.9239999999999962
-5.16, 0, -5.3610000000000003E-05, 1.3906399999999999, 1.8699999999999979
-5.14, 0, -5.295E-05, 1.42732, 1.8769999999999991
-5.12, 0, -5.2300000000000004E-05, 1.46572, 1.9430000000000418
-5.1000000000000005, 0, -5.1658E-05, 1.50504, 1.8919999999999975
-5.08, 0, -5.1026E-05, 1.5413999999999999, 1.8299999999999967
-5.0600000000000005, 0, -5.0390000000000004E-05, 1.5782399999999999, 1.8740000000000019
-5.04, 0, -4.9760000000000005E-05, 1.61636, 1.9049999999999994
-5.0200000000000005, 0, -4.914E-05, 1.65444, 1.9339999999999951
-5, 0, -4.8528E-05, 1.69372, 1.8379999999999992
-4.98, 0, -4.7904E-05, 1.72796, 1.9039999999999984
-4.96, 0, -4.7254E-05, 1.76988, 1.9780000000000002
-4.94, 0, -4.6654000000000004E-05, 1.80708, 1.9060000000000004
-4.92, 0, -4.6056E-05, 1.84612, 1.9009999999999954
-4.9, 0, -4.5458000000000004E-05, 1.88312, 1.8659999999999994
-4.88, 0, -4.487E-05, 1.92076, 1.7819999999999987
-4.86, 0, -4.4278E-05, 1.9544, 1.7789999999999957
-4.84, 0, -4.3706000000000005E-05, 1.99192, 1.8629999999999964
-4.82, 0, -4.3134000000000004E-05, 2.02892, 1.8719999999999943
-4.8, 0, -4.257E-05, 2.0667999999999997, 1.795999999999996
-4.78, 0, -4.1998E-05, 2.1007599999999997, 1.8689999999999969
-4.76, 0, -4.1432E-05, 2.1415599999999997, 1.9149999999999983
-4.74, 0, -4.0850000000000004E-05, 2.1773599999999997, 1.793500000000013
-4.72, 0, -4.0286E-05, 2.2133000000000003, 1.9060000000000059
-4.7, 0, -3.9746E-05, 2.2536, 1.890000000000001
-4.68, 0, -3.921E-05, 2.2889000000000004, 1.8249999999999973
-4.66, 0, -3.8666E-05, 2.3266, 1.8474999999999893
-4.64, 0, -3.8132E-05, 2.3628, 1.8225000000000031
-4.62, 0, -3.7606E-05, 2.3995, 1.8375000000000421
-4.6000000000000005, 0, -3.7076E-05, 2.4363, 1.7700000000000034
-4.58, 0, -3.6558000000000005E-05, 2.4703000000000004, 1.8249999999999973
-4.5600000000000005, 0, -3.6042E-05, 2.5093, 1.8774999999999968
-4.54, 0, -3.5532E-05, 2.5454000000000003, 1.8550000000000051
-4.5200000000000005, 0, -3.5000000000000004E-05, 2.5835000000000004, 1.8349999999999962
-4.5, 0, -3.4494E-05, 2.6188000000000002, 1.7724999999999975
-4.48, 0, -3.3998E-05, 2.6544000000000003, 1.8199999999999978
-4.46, 0, -3.3506E-05, 2.6916, 1.7475000000000003
-4.44, 0, -3.3024E-05, 2.7243000000000004, 1.7874999999999959
-4.42, 0, -3.2528000000000004E-05, 2.7631, 1.7874999999999959
-4.4, 0, -3.206E-05, 2.7958000000000003, 1.7425000000000008
-4.38, 0, -3.1588E-05, 2.8328, 1.8149999999999984
-4.36, 0, -3.1112E-05, 2.8684000000000003, 1.7700000000000034
-4.34, 0, -3.0646000000000004E-05, 2.9036000000000004, 1.832500000000002
-4.32, 0, -3.0178E-05, 2.9417000000000004, 1.8674999999999982
-4.3, 0, -2.9710000000000002E-05, 2.9783000000000004, 1.8374999999999904
-4.28, 0, -2.926E-05, 3.0152, 1.8374999999999904
-4.26, 0, -2.8806E-05, 3.0518, 1.8225000000000031
